10.07,10.06,10.04,10.06,10.08,10.06,0.00,78.46,78.47,79.02,100678.00,H,-0.12,0.00,-0.88,0.01,-1.00,61585.00,5426.00,6781.03
10.07,10.06,10.05,10.06,10.09,10.05,0.00,78.47,78.45,79.02,100679.00,H,-0.04,0.00,0.59,0.00,0.55,61598.00,5425.00,6778.84
10.07,10.06,10.05,10.05,10.12,10.04,0.00,78.48,78.46,79.02,100679.00,H,-0.04,0.00,0.00,0.00,-0.04,61583.00,5425.00,6779.39
10.07,10.06,10.03,10.06,10.09,10.07,0.00,78.50,78.48,79.01,100677.00,H,-0.04,0.00,0.00,0.00,-0.04,61583.00,5425.00,6781.03
10.07,10.07,10.05,10.07,10.09,10.07,0.00,78.48,78.45,79.02,100676.00,H,0.08,0.00,0.88,-0.00,0.96,61582.00,5427.00,6778.84
10.07,10.07,10.05,10.07,10.09,10.06,0.00,78.48,78.47,79.01,100682.00,H,0.04,0.02,-0.29,-0.00,-0.24,61594.00,5425.00,6777.47
10.07,10.07,10.04,10.08,10.09,10.06,0.00,78.48,78.47,79.01,100679.00,H,0.00,0.02,-0.29,0.00,-0.27,61596.00,5424.00,6778.02
10.07,10.07,10.05,10.08,10.09,10.05,0.00,78.49,78.46,79.00,100682.00,H,0.04,0.02,0.29,-0.00,0.36,61560.00,5424.00,6780.76
10.07,10.07,10.05,10.05,10.11,10.07,0.00,78.49,78.46,78.99,100680.00,H,0.08,0.04,0.29,-0.00,0.41,61567.00,5424.00,6779.93
10.07,10.07,10.05,10.07,10.08,10.06,0.00,78.46,78.45,78.98,100678.00,H,0.00,0.04,-0.59,0.00,-0.54,61553.00,5423.00,6779.39
10.07,10.07,10.05,10.06,10.08,10.07,0.00,78.49,78.44,78.98,100678.00,H,0.00,0.04,0.00,0.00,0.04,61567.00,5423.00,6780.21
10.07,10.07,10.04,10.07,10.09,10.06,0.00,78.49,78.47,78.97,100683.00,H,0.00,0.04,0.00,0.00,0.04,61594.00,5425.00,6784.32
10.07,10.08,10.07,10.08,10.09,10.06,0.00,78.48,78.46,78.97,100680.00,H,0.20,0.06,1.46,-0.01,1.72,61592.00,5424.00,6778.57
10.07,10.06,10.04,10.07,10.08,10.05,0.00,78.50,78.47,78.96,100682.00,H,-0.12,0.07,-2.34,0.01,-2.39,61571.00,5424.00,6779.93
10.07,10.06,10.04,10.05,10.09,10.07,0.00,78.48,78.45,78.96,100683.00,H,-0.08,0.05,0.29,0.00,0.27,61565.00,5422.00,6780.21
10.07,10.07,10.06,10.07,10.08,10.05,0.00,78.48,78.45,78.95,100682.00,H,0.00,0.04,0.59,0.00,0.63,61568.00,5424.00,6780.48
