,CAP,,,,PRX1,,,,PRX2,,,
,1,,2,,1,,2,,1,,2,
,dew,rh,dew,rh,dew,rh,dew,rh,dew,rh,dew,rh
min,-0.5531050919485381,-2.9744015506105796,-1.6304651654511666,-8.994499544467118,-0.15046516545116617,-0.7575105797880184,-0.9931050919485358,-5.166615368750627,-2.0604651654511663,-11.26993999619414,-0.3327078266903669,-1.481737031849093
max,1.181886236106287,4.444801740212512,0.0972921733096328,0.2834026993568415,1.0572921733096337,4.357914568701247,0.16426683236673512,1.2194316388531234,1.5171415738571987,4.357914568701247,2.901886236106286,8.688061374068937
avg,0.24838216007776937,0.8772804987513171,-0.7074511732555638,-3.0873664608034552,0.4708821600777689,1.9353793184501449,-0.3241178399222309,-1.3197682483094137,0.24171549341110218,0.5039036674496771,0.33004882674443586,1.1141575910415016
std,0.5084395547149886,2.127760066824684,0.5333412081110438,2.893521928263453,0.3705419202452752,1.8009044395329696,0.3453350475090165,1.8676964562690739,0.9207376351781429,4.33875157768856,0.8124569508255444,2.6021507244395354
