Ref Probe,,0,J2:TMP117,1,J2:Si7051,2,J2:AS6221,3,J2:ADT7422,4,J1:Si7051,5,J1:AS6221,6,J1:ADT7422
Rref,Tref,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value,Time,Value
1.083569979E+02,20.974600285169515,6115.941,-0.0078125,6115.947,20.868267059326172,6115.948,20.96875,6115.948,20.9296875,6115.955,20.900442123413086,6115.955,-0.0078125,6115.956,20.9453125
1.083569302E+02,20.9744294550855,6116.006,-0.0078125,6116.012,20.868267059326172,6116.013,20.96875,6116.013,20.890625,6116.02,20.91116714477539,6116.02,-0.0078125,6116.021,20.9453125
1.083569452E+02,20.974467305177257,6116.071,-0.0078125,6116.077,20.878992080688477,6116.078,20.96875,6116.078,20.890625,6116.085,20.900442123413086,6116.085,-0.0078125,6116.086,20.9140625
1.083571259E+02,20.974923272649733,6116.136,-0.0078125,6116.142,20.857542037963867,6116.143,20.96875,6116.143,20.890625,6116.15,20.91116714477539,6116.15,-0.0078125,6116.151,20.9140625
1.083568513E+02,20.974230363610445,6116.201,-0.0078125,6116.207,20.878992080688477,6116.208,20.953125,6116.208,20.890625,6116.215,20.91116714477539,6116.215,-0.0078125,6116.216,20.9140625
1.083573458E+02,20.975478155121948,6116.266,-0.0078125,6116.272,20.88971710205078,6116.273,20.953125,6116.273,20.9453125,6116.28,20.91116714477539,6116.28,-0.0078125,6116.281,20.9140625
1.083575228E+02,20.9759247863754,6116.331,-0.0078125,6116.337,20.868267059326172,6116.338,20.953125,6116.338,20.9453125,6116.345,20.88971710205078,6116.345,-0.0078125,6116.346,20.9296875
1.083575966E+02,20.976111008916064,6116.396,-0.0078125,6116.402,20.900442123413086,6116.403,20.9765625,6116.403,20.9453125,6116.41,20.900442123413086,6116.41,-0.0078125,6116.411,20.9296875
1.083574757E+02,20.97580593703583,6116.461,-0.0078125,6116.467,20.868267059326172,6116.468,20.9765625,6116.468,20.9453125,6116.475,20.91116714477539,6116.475,-0.0078125,6116.476,20.9296875
1.083574773E+02,20.97580997438064,6116.526,-0.0078125,6116.532,20.868267059326172,6116.533,20.984375,6116.533,20.9609375,6116.54,20.91116714477539,6116.54,-0.0078125,6116.541,20.9296875
1.083572165E+02,20.975151887244863,6116.591,-0.0078125,6116.597,20.88971710205078,6116.598,20.984375,6116.598,20.9609375,6116.605,20.900442123413086,6116.605,-0.0078125,6116.606,20.9453125
1.083571013E+02,20.974861198490885,6116.656,-0.0078125,6116.662,20.868267059326172,6116.663,20.984375,6116.663,20.9609375,6116.67,20.878992080688477,6116.67,-0.0078125,6116.671,20.9453125
1.083572451E+02,20.9752240547694,6116.721,-0.0078125,6116.727,20.878992080688477,6116.728,20.9765625,6116.728,20.9609375,6116.735,20.91116714477539,6116.735,-0.0078125,6116.736,20.9453125
1.083572460E+02,20.975226325775395,6116.786,-0.0078125,6116.792,20.868267059326172,6116.793,20.9765625,6116.793,20.953125,6116.8,20.900442123413086,6116.8,-0.0078125,6116.801,20.953125
1.095521986E+02,23.991890936797176,6890.966,-0.0078125,6890.972,23.88201904296875,6890.973,23.9921875,6890.973,23.96875,6890.98,23.914194107055664,6890.981,-0.0078125,6890.981,23.9765625
1.095524965E+02,23.992643334586433,6891.031,-0.0078125,6891.037,23.90346908569336,6891.038,24.0,6891.038,23.9140625,6891.045,23.92491912841797,6891.045,-0.0078125,6891.046,23.9765625
1.095525961E+02,23.992894891589856,6891.096,-0.0078125,6891.102,23.90346908569336,6891.103,24.0,6891.103,23.9140625,6891.11,23.935644149780273,6891.11,-0.0078125,6891.111,23.9609375
1.095524028E+02,23.992406679069745,6891.161,-0.0078125,6891.167,23.88201904296875,6891.168,24.0078125,6891.168,23.9140625,6891.175,23.957094192504883,6891.175,-0.0078125,6891.176,23.9609375
1.095530742E+02,23.99410241598963,6891.226,-0.0078125,6891.232,23.914194107055664,6891.233,24.0078125,6891.233,23.9140625,6891.24,23.90346908569336,6891.24,-0.0078125,6891.241,23.9609375
1.095531449E+02,23.99428098112918,6891.291,-0.0078125,6891.297,23.914194107055664,6891.298,24.0078125,6891.298,23.9453125,6891.305,23.935644149780273,6891.305,-0.0078125,6891.306,23.9609375
1.095532273E+02,23.99448909666478,6891.356,-0.0078125,6891.362,23.914194107055664,6891.363,23.984375,6891.363,23.9453125,6891.37,23.92491912841797,6891.37,-0.0078125,6891.371,23.984375
1.095531546E+02,23.994305480166076,6891.421,-0.0078125,6891.427,23.88201904296875,6891.428,23.984375,6891.428,23.9453125,6891.435,23.935644149780273,6891.435,-0.0078125,6891.436,23.984375
1.095533817E+02,23.994879060762287,6891.486,-0.0078125,6891.492,23.914194107055664,6891.493,23.9921875,6891.493,23.9453125,6891.5,23.914194107055664,6891.5,-0.0078125,6891.501,23.984375
1.095529339E+02,23.99374806398083,6891.551,-0.0078125,6891.557,23.90346908569336,6891.558,23.9921875,6891.558,23.9453125,6891.565,23.935644149780273,6891.565,-0.0078125,6891.566,24.0
1.095534909E+02,23.995154864413735,6891.616,-0.0078125,6891.622,23.90346908569336,6891.623,23.984375,6891.623,23.9453125,6891.63,23.935644149780273,6891.63,-0.0078125,6891.631,24.0
1.095532415E+02,23.994524961236493,6891.681,-0.0078125,6891.687,23.90346908569336,6891.688,23.984375,6891.688,23.9453125,6891.695,23.935644149780273,6891.695,-0.0078125,6891.696,24.0
1.095534647E+02,23.995088691740648,6891.746,-0.0078125,6891.752,23.90346908569336,6891.753,23.984375,6891.753,23.9453125,6891.76,23.935644149780273,6891.76,-0.0078125,6891.761,24.0
1.095532975E+02,23.994666398988272,6891.811,-0.0078125,6891.817,23.90346908569336,6891.818,23.9921875,6891.818,23.9609375,6891.825,23.92491912841797,6891.825,-0.0078125,6891.826,23.96875
1.095535353E+02,23.995267004366553,6891.876,-0.0078125,6891.882,23.914194107055664,6891.883,23.9921875,6891.883,23.9609375,6891.89,23.92491912841797,6891.89,-0.0078125,6891.891,23.96875
1.095537338E+02,23.995768350824562,6891.941,-0.0078125,6891.947,23.90346908569336,6891.948,23.9921875,6891.948,23.9609375,6891.955,23.935644149780273,6891.955,-0.0078125,6891.956,23.96875
1.095538717E+02,23.99611664143191,6892.006,-0.0078125,6892.012,23.871294021606445,6892.013,23.9921875,6892.013,23.9375,6892.02,23.946369171142578,6892.02,-0.0078125,6892.021,23.96875
1.095540232E+02,23.996499281264448,6892.071,-0.0078125,6892.077,23.892744064331055,6892.078,23.9921875,6892.078,23.9375,6892.085,23.957094192504883,6892.085,-0.0078125,6892.086,23.9765625
1.095541119E+02,23.996723308698847,6892.136,-0.0078125,6892.142,23.92491912841797,6892.143,23.9921875,6892.143,23.9375,6892.15,23.935644149780273,6892.15,-0.0078125,6892.151,23.9765625
1.107392914E+02,26.991475332830078,7678.216,-0.0078125,7678.222,26.885046005249023,7678.223,26.9765625,7678.223,26.9375,7678.23,26.927946090698242,7678.231,-0.0078125,7678.231,26.953125
1.107391312E+02,26.991070348334972,7678.281,-0.0078125,7678.287,26.87432098388672,7678.288,26.9765625,7678.288,26.9375,7678.295,26.917221069335938,7678.296,-0.0078125,7678.296,26.953125
1.107391570E+02,26.99113557055358,7678.346,-0.0078125,7678.352,26.885046005249023,7678.353,26.9921875,7678.353,26.9375,7678.36,26.917221069335938,7678.361,-0.0078125,7678.361,26.953125
1.107390897E+02,26.990965436629324,7678.411,-0.0078125,7678.417,26.895771026611328,7678.418,26.9921875,7678.418,26.921875,7678.425,26.906496047973633,7678.426,-0.0078125,7678.426,26.9453125
1.107393072E+02,26.99151527512379,7678.476,-0.0078125,7678.482,26.895771026611328,7678.483,26.9921875,7678.483,26.921875,7678.49,26.917221069335938,7678.491,-0.0078125,7678.491,26.9453125
1.107392336E+02,26.991329214822883,7678.541,-0.0078125,7678.547,26.917221069335938,7678.548,26.984375,7678.548,26.921875,7678.555,26.917221069335938,7678.556,-0.0078125,7678.556,26.9453125
1.107393294E+02,26.991571396575296,7678.606,-0.0078125,7678.612,26.895771026611328,7678.613,26.984375,7678.613,26.921875,7678.62,26.895771026611328,7678.621,-0.0078125,7678.621,26.9765625
1.107392918E+02,26.991476344027433,7678.671,-0.0078125,7678.677,26.895771026611328,7678.678,26.9921875,7678.678,26.8984375,7678.685,26.895771026611328,7678.686,-0.0078125,7678.686,26.9765625
1.107393248E+02,26.991559767805995,7678.736,-0.0078125,7678.742,26.906496047973633,7678.743,26.9921875,7678.743,26.8984375,7678.75,26.917221069335938,7678.751,-0.0078125,7678.751,26.9765625
1.107391488E+02,26.991114841011097,7678.801,-0.0078125,7678.807,26.895771026611328,7678.808,26.984375,7678.808,26.8984375,7678.815,26.917221069335938,7678.816,-0.0078125,7678.816,26.9765625
1.107394418E+02,26.99185554303847,7678.866,-0.0078125,7678.872,26.895771026611328,7678.873,26.984375,7678.873,26.8984375,7678.88,26.895771026611328,7678.881,-0.0078125,7678.881,26.9609375
1.107393471E+02,26.991616142057637,7678.931,-0.0078125,7678.937,26.895771026611328,7678.938,26.984375,7678.938,26.9140625,7678.945,26.917221069335938,7678.946,-0.0078125,7678.946,26.9609375
1.107393191E+02,26.991545358244082,7678.996,-0.0078125,7679.002,26.895771026611328,7679.003,26.9765625,7679.003,26.9140625,7679.01,26.917221069335938,7679.011,-0.0078125,7679.011,26.9609375
1.107394847E+02,26.991963993963736,7679.061,-0.0078125,7679.067,26.906496047973633,7679.068,26.9765625,7679.068,26.9140625,7679.075,26.917221069335938,7679.076,-0.0078125,7679.076,26.9609375
1.107394816E+02,26.99195615718355,7679.126,-0.0078125,7679.132,26.906496047973633,7679.133,26.9921875,7679.133,26.9140625,7679.14,26.938671112060547,7679.141,-0.0078125,7679.141,26.953125
1.107393478E+02,26.99161791165301,7679.191,-0.0078125,7679.197,26.895771026611328,7679.198,26.9921875,7679.198,26.921875,7679.205,26.917221069335938,7679.206,-0.0078125,7679.206,26.953125
1.107395931E+02,26.992238028485588,7679.256,-0.0078125,7679.262,26.917221069335938,7679.263,26.9921875,7679.263,26.921875,7679.27,26.917221069335938,7679.271,-0.0078125,7679.271,26.953125
1.107393901E+02,26.991724845774286,7679.321,-0.0078125,7679.327,26.906496047973633,7679.328,26.9921875,7679.328,26.921875,7679.335,26.938671112060547,7679.336,-0.0078125,7679.336,26.9609375
1.107393663E+02,26.991664679530686,7679.386,-0.0078125,7679.392,26.885046005249023,7679.393,26.9921875,7679.393,26.90625,7679.4,26.927946090698242,7679.401,-0.0078125,7679.401,26.9609375
1.119214477E+02,29.9813270642544,8547.616,-0.0078125,8547.622,29.866622924804688,8547.623,29.9765625,8547.623,29.9296875,8547.63,29.888072967529297,8547.631,-0.0078125,8547.631,29.921875
1.119211899E+02,29.980674750552453,8547.681,-0.0078125,8547.687,29.909523010253906,8547.688,29.9765625,8547.688,29.9296875,8547.695,29.920249938964844,8547.696,-0.0078125,8547.696,29.921875
1.119213108E+02,29.980980664913886,8547.746,-0.0078125,8547.752,29.888072967529297,8547.753,29.9765625,8547.753,29.9296875,8547.76,29.8987979888916,8547.761,-0.0078125,8547.761,29.921875
1.119215231E+02,29.981517849589864,8547.811,-0.0078125,8547.817,29.888072967529297,8547.818,29.96875,8547.818,29.921875,8547.825,29.93097496032715,8547.826,-0.0078125,8547.826,29.921875
1.119212849E+02,29.980915129907714,8547.876,-0.0078125,8547.882,29.888072967529297,8547.883,29.96875,8547.883,29.921875,8547.89,29.909523010253906,8547.891,-0.0078125,8547.891,29.9296875
1.119211986E+02,29.980696764240008,8547.941,-0.0078125,8547.947,29.877347946166992,8547.948,29.9609375,8547.948,29.921875,8547.955,29.909523010253906,8547.956,-0.0078125,8547.956,29.9296875
1.119211222E+02,29.980503448643844,8548.006,-0.0078125,8548.012,29.877347946166992,8548.013,29.9609375,8548.013,29.9453125,8548.02,29.8987979888916,8548.021,-0.0078125,8548.021,29.9296875
1.119212991E+02,29.980951060297002,8548.071,-0.0078125,8548.077,29.8987979888916,8548.078,29.9609375,8548.078,29.9453125,8548.085,29.8987979888916,8548.086,-0.0078125,8548.086,29.9453125
1.119215982E+02,29.98170787584354,8548.136,-0.0078125,8548.142,29.877347946166992,8548.143,29.96875,8548.143,29.9453125,8548.15,29.920249938964844,8548.151,-0.0078125,8548.151,29.9453125
1.119213726E+02,29.981137038022894,8548.201,-0.0078125,8548.207,29.888072967529297,8548.208,29.96875,8548.208,29.9453125,8548.215,29.8987979888916,8548.216,-0.0078125,8548.216,29.9453125
1.119213283E+02,29.981024945324293,8548.266,-0.0078125,8548.272,29.888072967529297,8548.273,29.96875,8548.273,29.921875,8548.28,29.8987979888916,8548.281,-0.0078125,8548.281,29.9453125
1.119209765E+02,29.98013478267592,8548.331,-0.0078125,8548.337,29.888072967529297,8548.338,29.96875,8548.338,29.921875,8548.345,29.909523010253906,8548.346,-0.0078125,8548.346,29.953125
1.119212144E+02,29.980736743121383,8548.396,-0.0078125,8548.402,29.8987979888916,8548.403,29.96875,8548.403,29.921875,8548.41,29.8987979888916,8548.411,-0.0078125,8548.411,29.953125
1.119211511E+02,29.980576574568317,8548.461,-0.0078125,8548.467,29.866622924804688,8548.468,29.9609375,8548.468,29.921875,8548.475,29.909523010253906,8548.476,-0.0078125,8548.476,29.953125
1.119213192E+02,29.98100191951079,8548.526,-0.0078125,8548.532,29.877347946166992,8548.533,29.9609375,8548.533,29.921875,8548.54,29.920249938964844,8548.541,-0.0078125,8548.541,29.953125
1.119214037E+02,29.981215730642077,8548.591,-0.0078125,8548.597,29.8987979888916,8548.598,29.9765625,8548.598,29.921875,8548.605,29.909523010253906,8548.606,-0.0078125,8548.606,29.9609375
1.119211514E+02,29.980577333660847,8548.656,-0.0078125,8548.662,29.877347946166992,8548.663,29.9765625,8548.663,29.921875,8548.67,29.877347946166992,8548.671,-0.0078125,8548.671,29.9609375
1.119211226E+02,29.980504460767406,8548.721,-0.0078125,8548.727,29.888072967529297,8548.728,29.9609375,8548.728,29.90625,8548.735,29.8987979888916,8548.736,-0.0078125,8548.736,29.9609375
1.119211168E+02,29.9804897849765,8548.786,-0.0078125,8548.792,29.8987979888916,8548.793,29.9609375,8548.793,29.90625,8548.8,29.888072967529297,8548.801,-0.0078125,8548.801,29.9609375
1.131136760E+02,32.9994283525329,9280.366,-0.0078125,9280.373,32.8911018371582,9280.373,33.0,9280.374,32.953125,9280.381,32.93400192260742,9280.381,-0.0078125,9280.381,32.9921875
1.131137835E+02,32.999700612421975,9280.431,-0.0078125,9280.437,32.901824951171875,9280.438,32.984375,9280.438,32.953125,9280.445,32.93400192260742,9280.446,-0.0078125,9280.446,32.9921875
1.131135818E+02,32.99918977690919,9280.496,-0.0078125,9280.502,32.91255187988281,9280.503,32.984375,9280.503,32.953125,9280.51,32.91255187988281,9280.511,-0.0078125,9280.511,32.9921875
1.131131266E+02,32.9980369149053,9280.561,-0.0078125,9280.567,32.91255187988281,9280.568,32.9921875,9280.568,32.953125,9280.575,32.93400192260742,9280.576,-0.0078125,9280.576,32.9921875
1.131133679E+02,32.99864804315325,9280.626,-0.0078125,9280.632,32.8911018371582,9280.633,32.9921875,9280.633,32.9765625,9280.64,32.923274993896484,9280.641,-0.0078125,9280.641,32.9921875
1.131129515E+02,32.99759344810491,9280.691,-0.0078125,9280.697,32.91255187988281,9280.698,32.9921875,9280.698,32.9765625,9280.705,32.923274993896484,9280.706,-0.0078125,9280.706,32.96875
1.131132881E+02,32.99844593773571,9280.756,-0.0078125,9280.762,32.91255187988281,9280.763,32.9921875,9280.763,32.9765625,9280.77,32.91255187988281,9280.771,-0.0078125,9280.771,32.96875
1.131130249E+02,32.997779344517596,9280.821,-0.0078125,9280.827,32.901824951171875,9280.828,32.9921875,9280.828,32.9453125,9280.835,32.93400192260742,9280.836,-0.0078125,9280.836,32.96875
1.131129983E+02,32.99771197606168,9280.886,-0.0078125,9280.892,32.91255187988281,9280.893,32.984375,9280.893,32.9453125,9280.9,32.93400192260742,9280.901,-0.0078125,9280.901,32.953125
1.131130654E+02,32.9978819167934,9280.951,-0.0078125,9280.957,32.901824951171875,9280.958,32.984375,9280.958,32.9453125,9280.965,32.8911018371582,9280.966,-0.0078125,9280.966,32.953125
1.131128916E+02,32.99744174245723,9281.016,-0.0078125,9281.022,32.91255187988281,9281.023,32.984375,9281.023,32.9453125,9281.03,32.93400192260742,9281.031,-0.0078125,9281.031,32.953125
1.131129613E+02,32.997618268061274,9281.081,-0.0078125,9281.087,32.91255187988281,9281.088,32.9921875,9281.088,32.9140625,9281.095,32.944725036621094,9281.096,-0.0078125,9281.096,32.953125
1.131130042E+02,32.99772691868907,9281.146,-0.0078125,9281.152,32.923274993896484,9281.153,32.9921875,9281.153,32.9140625,9281.16,32.923274993896484,9281.161,-0.0078125,9281.161,32.9921875
1.131128343E+02,32.997296621702276,9281.211,-0.0078125,9281.217,32.901824951171875,9281.218,32.984375,9281.218,32.9140625,9281.225,32.93400192260742,9281.226,-0.0078125,9281.226,32.9921875
1.131129736E+02,32.997649419639515,9281.276,-0.0078125,9281.282,32.8911018371582,9281.283,32.984375,9281.283,32.9140625,9281.29,32.93400192260742,9281.291,-0.0078125,9281.291,32.9921875
1.131131369E+02,32.99806300118951,9281.341,-0.0078125,9281.347,32.923274993896484,9281.348,32.984375,9281.348,32.953125,9281.355,32.944725036621094,9281.356,-0.0078125,9281.356,32.9921875
1.131131124E+02,32.998000951290464,9281.406,-0.0078125,9281.412,32.901824951171875,9281.413,33.0,9281.413,32.953125,9281.42,32.923274993896484,9281.421,-0.0078125,9281.421,32.9765625
1.131133006E+02,32.99847759585168,9281.471,-0.0078125,9281.477,32.901824951171875,9281.478,33.0,9281.478,32.953125,9281.485,32.923274993896484,9281.486,-0.0078125,9281.486,32.9765625
1.131132697E+02,32.99839933698962,9281.536,-0.0078125,9281.542,32.923274993896484,9281.543,32.984375,9281.543,32.953125,9281.55,32.923274993896484,9281.551,-0.0078125,9281.551,32.9765625
1.142963570E+02,35.996120776736916,10339.666,-0.0078125,10339.673,35.92630386352539,10339.673,35.9609375,10339.674,35.9375,10339.681,35.91557693481445,10339.681,-0.0078125,10339.681,35.96875
1.142964435E+02,35.996340052224866,10339.731,-0.0078125,10339.738,35.894126892089844,10339.738,35.9609375,10339.739,35.9375,10339.746,35.91557693481445,10339.746,-0.0078125,10339.746,35.96875
1.142960781E+02,35.995413771824474,10339.796,-0.0078125,10339.803,35.90485382080078,10339.803,35.9765625,10339.804,35.8984375,10339.811,35.92630386352539,10339.811,-0.0078125,10339.811,35.96875
1.142963084E+02,35.99599757687383,10339.861,-0.0078125,10339.868,35.90485382080078,10339.868,35.9765625,10339.869,35.8984375,10339.876,35.92630386352539,10339.876,-0.0078125,10339.876,35.96875
1.142962142E+02,35.99575878209066,10339.926,-0.0078125,10339.933,35.90485382080078,10339.933,35.9765625,10339.934,35.8984375,10339.941,35.894126892089844,10339.941,-0.0078125,10339.941,35.96875
1.142960540E+02,35.99535267890093,10339.991,-0.0078125,10339.998,35.90485382080078,10339.998,35.984375,10339.999,35.8984375,10340.006,35.91557693481445,10340.006,-0.0078125,10340.006,35.96875
1.142962873E+02,35.99594408886884,10340.056,-0.0078125,10340.063,35.90485382080078,10340.063,35.984375,10340.064,35.9609375,10340.071,35.92630386352539,10340.071,-0.0078125,10340.071,35.96875
1.142961915E+02,35.99570123812748,10340.121,-0.0078125,10340.128,35.90485382080078,10340.128,35.96875,10340.129,35.9609375,10340.136,35.93702697753906,10340.136,-0.0078125,10340.136,35.984375
1.142959472E+02,35.99508194346919,10340.186,-0.0078125,10340.193,35.92630386352539,10340.193,35.96875,10340.194,35.9609375,10340.201,35.92630386352539,10340.201,-0.0078125,10340.201,35.984375
1.142961906E+02,35.99569895664882,10340.251,-0.0078125,10340.258,35.90485382080078,10340.258,35.9765625,10340.259,35.9609375,10340.266,35.90485382080078,10340.266,-0.0078125,10340.266,35.984375
1.142960333E+02,35.99530020489698,10340.316,-0.0078125,10340.323,35.90485382080078,10340.323,35.9765625,10340.324,35.9453125,10340.331,35.92630386352539,10340.331,-0.0078125,10340.331,35.984375
1.142961918E+02,35.99570199862035,10340.381,-0.0078125,10340.388,35.90485382080078,10340.388,35.9765625,10340.389,35.9453125,10340.396,35.92630386352539,10340.396,-0.0078125,10340.396,35.984375
1.142962515E+02,35.99585333671075,10340.446,-0.0078125,10340.453,35.90485382080078,10340.453,35.96875,10340.454,35.9453125,10340.461,35.93702697753906,10340.461,-0.0078125,10340.461,35.984375
1.142961364E+02,35.99556156093473,10340.511,-0.0078125,10340.518,35.894126892089844,10340.518,35.96875,10340.519,35.9765625,10340.526,35.92630386352539,10340.526,-0.0078125,10340.526,35.984375
1.142962800E+02,35.99592558354027,10340.576,-0.0078125,10340.583,35.90485382080078,10340.583,35.9765625,10340.584,35.9765625,10340.591,35.90485382080078,10340.591,-0.0078125,10340.591,35.984375
1.142957588E+02,35.99460435405439,10340.641,-0.0078125,10340.648,35.91557693481445,10340.648,35.9765625,10340.649,35.9765625,10340.656,35.90485382080078,10340.656,-0.0078125,10340.656,35.9765625
1.142959857E+02,35.99517954004068,10340.706,-0.0078125,10340.713,35.90485382080078,10340.713,35.9765625,10340.714,35.9765625,10340.721,35.90485382080078,10340.721,-0.0078125,10340.721,35.9765625
1.142958562E+02,35.99485126067509,10340.771,-0.0078125,10340.778,35.91557693481445,10340.778,36.0,10340.779,35.9609375,10340.786,35.91557693481445,10340.786,-0.0078125,10340.786,35.9765625
1.142960258E+02,35.99528119257684,10340.836,-0.0078125,10340.843,35.90485382080078,10340.843,36.0,10340.844,35.9609375,10340.851,35.92630386352539,10340.851,-0.0078125,10340.851,35.96875
1.154771365E+02,38.99074301226335,11721.266,-0.0078125,11721.273,38.89715576171875,11721.273,38.9765625,11721.274,38.9375,11721.281,38.91860580444336,11721.281,-0.0078125,11721.281,39.0234375
1.154769920E+02,38.99037637180612,11721.331,-0.0078125,11721.338,38.89715576171875,11721.338,38.9765625,11721.339,38.9375,11721.346,38.90788269042969,11721.346,-0.0078125,11721.346,38.953125
1.154772582E+02,38.99105180221659,11721.396,-0.0078125,11721.403,38.89715576171875,11721.403,38.9765625,11721.404,38.953125,11721.411,38.89715576171875,11721.411,-0.0078125,11721.411,38.953125
1.154770207E+02,38.990449192433516,11721.461,-0.0078125,11721.468,38.90788269042969,11721.468,38.9765625,11721.469,38.953125,11721.476,38.91860580444336,11721.476,-0.0078125,11721.476,38.953125
1.154768099E+02,38.989914328769714,11721.526,-0.0078125,11721.533,38.90788269042969,11721.533,38.9765625,11721.534,38.953125,11721.541,38.89715576171875,11721.541,-0.0078125,11721.541,38.953125
1.154766221E+02,38.98943782316974,11721.591,-0.0078125,11721.598,38.89715576171875,11721.598,38.9765625,11721.599,38.953125,11721.606,38.94005584716797,11721.606,-0.0078125,11721.606,38.953125
1.154766550E+02,38.98952130045035,11721.656,-0.0078125,11721.663,38.89715576171875,11721.663,38.9765625,11721.664,38.9609375,11721.671,38.91860580444336,11721.671,-0.0078125,11721.671,38.953125
1.154766920E+02,38.98961518067733,11721.721,-0.0078125,11721.728,38.90788269042969,11721.728,38.9921875,11721.729,38.9609375,11721.736,38.90788269042969,11721.736,-0.0078125,11721.736,38.953125
1.154767207E+02,38.98968800128756,11721.786,-0.0078125,11721.793,38.91860580444336,11721.793,38.9921875,11721.794,38.9609375,11721.801,38.90788269042969,11721.801,-0.0078125,11721.801,38.984375
1.154767120E+02,38.98966592674702,11721.851,-0.0078125,11721.858,38.88642883300781,11721.858,38.96875,11721.859,38.9609375,11721.866,38.89715576171875,11721.866,-0.0078125,11721.866,38.984375
1.154766054E+02,38.98939545020437,11721.916,-0.0078125,11721.923,38.88642883300781,11721.923,38.96875,11721.924,38.9609375,11721.931,38.91860580444336,11721.931,-0.0078125,11721.931,38.984375
1.154764647E+02,38.98903845165012,11721.981,-0.0078125,11721.988,38.91860580444336,11721.988,38.96875,11721.989,38.9609375,11721.996,38.90788269042969,11721.996,-0.0078125,11721.996,38.984375
1.154765374E+02,38.9892229135848,11722.046,-0.0078125,11722.053,38.9293327331543,11722.053,38.96875,11722.054,38.9609375,11722.061,38.91860580444336,11722.061,-0.0078125,11722.061,38.984375
1.154766899E+02,38.98960985233998,11722.111,-0.0078125,11722.118,38.90788269042969,11722.118,38.96875,11722.119,38.953125,11722.126,38.91860580444336,11722.126,-0.0078125,11722.126,38.984375
1.154764615E+02,38.98903033228049,11722.176,-0.0078125,11722.183,38.91860580444336,11722.183,38.9765625,11722.184,38.953125,11722.191,38.94005584716797,11722.191,-0.0078125,11722.191,38.984375
1.154762996E+02,38.9886195429487,11722.241,-0.0078125,11722.248,38.89715576171875,11722.248,38.9765625,11722.249,38.953125,11722.256,38.91860580444336,11722.256,-0.0078125,11722.256,38.984375
1.154762418E+02,38.98847288685636,11722.306,-0.0078125,11722.313,38.91860580444336,11722.313,38.96875,11722.314,38.953125,11722.321,38.90788269042969,11722.321,-0.0078125,11722.321,38.9765625
1.154765130E+02,38.98916100338823,11722.371,-0.0078125,11722.378,38.9293327331543,11722.378,38.96875,11722.379,38.953125,11722.386,38.90788269042969,11722.386,-0.0078125,11722.386,38.9765625
1.154762732E+02,38.98855255815829,11722.436,-0.0078125,11722.443,38.90788269042969,11722.443,38.96875,11722.444,38.953125,11722.451,38.89715576171875,11722.451,-0.0078125,11722.451,38.9765625
1.166584959E+02,41.98958933697094,12494.366,-0.0078125,12494.373,41.91090774536133,12494.373,41.96875,12494.374,41.9765625,12494.381,41.921634674072266,12494.381,-0.0078125,12494.381,41.9609375
1.166587192E+02,41.9901564381957,12494.431,-0.0078125,12494.438,41.91090774536133,12494.438,41.96875,12494.439,41.9765625,12494.446,41.91090774536133,12494.446,-0.0078125,12494.446,41.9609375
1.166586707E+02,41.99003326573137,12494.496,-0.0078125,12494.503,41.921634674072266,12494.503,41.96875,12494.504,41.9140625,12494.511,41.900184631347656,12494.511,-0.0078125,12494.511,41.9609375
1.166590069E+02,41.990887092269986,12494.561,-0.0078125,12494.568,41.88945770263672,12494.568,41.96875,12494.569,41.9140625,12494.576,41.91090774536133,12494.576,-0.0078125,12494.576,41.9609375
1.166586397E+02,41.989954536942264,12494.626,-0.0078125,12494.633,41.921634674072266,12494.633,41.9921875,12494.634,41.9140625,12494.641,41.900184631347656,12494.641,-0.0078125,12494.641,41.96875
1.166584723E+02,41.98952940151361,12494.691,-0.0078125,12494.698,41.921634674072266,12494.698,41.9921875,12494.699,41.9140625,12494.706,41.91090774536133,12494.706,-0.0078125,12494.706,41.96875
1.166585815E+02,41.989806729994825,12494.756,-0.0078125,12494.763,41.91090774536133,12494.763,41.96875,12494.764,41.9140625,12494.771,41.921634674072266,12494.771,-0.0078125,12494.771,41.96875
1.166585832E+02,41.98981104737982,12494.821,-0.0078125,12494.828,41.88945770263672,12494.828,41.96875,12494.829,41.9140625,12494.836,41.943084716796875,12494.836,-0.0078125,12494.836,41.9765625
1.166577172E+02,41.987611721425196,12494.886,-0.0078125,12494.893,41.91090774536133,12494.893,41.96875,12494.894,41.9140625,12494.901,41.900184631347656,12494.901,-0.0078125,12494.901,41.9765625
1.166584299E+02,41.9894217208643,12494.951,-0.0078125,12494.958,41.900184631347656,12494.958,41.9765625,12494.959,41.9375,12494.966,41.921634674072266,12494.966,-0.0078125,12494.966,41.9765625
1.166584677E+02,41.989517719178934,12495.016,-0.0078125,12495.023,41.91090774536133,12495.023,41.9765625,12495.024,41.9375,12495.031,41.93235778808594,12495.031,-0.0078125,12495.031,41.9765625
1.166585401E+02,41.98970158897447,12495.081,-0.0078125,12495.088,41.91090774536133,12495.088,41.9765625,12495.089,41.9375,12495.096,41.91090774536133,12495.096,-0.0078125,12495.096,42.0
